Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/23/2021 1:36:00 PM ET,139.74,139.745,139.7,139.7,1665,139.68711000000025,139.73890400000005,139.7124480000001,139.61813350000003,48.450854537436136,0.010732849702134912,1665,
8/23/2021 1:35:00 PM ET,139.81,139.81,139.71,139.735,9326,139.68611000000024,139.74010400000006,139.7113580000001,139.61408300000002,52.40152720290001,0.01450834519916897,9326,
8/23/2021 1:34:00 PM ET,139.8069,139.81,139.8,139.8,2332,139.68786000000023,139.74130200000008,139.7099080000001,139.61005800000004,60.97558050092581,0.015967574078245422,2332,
8/23/2021 1:33:00 PM ET,139.73,139.81,139.73,139.8,3610,139.69036000000023,139.74070200000008,139.70800800000012,139.60525800000002,60.975580500925815,0.01060747242039552,3610,
8/23/2021 1:32:00 PM ET,139.63,139.74,139.63,139.72,7733,139.6923600000002,139.7392020000001,139.70590800000014,139.60035850000003,52.77552854701637,0.0014919839957918853,7733,
8/23/2021 1:31:00 PM ET,139.62,139.6399,139.62,139.625,501,139.69486000000023,139.73960200000008,139.70440900000014,139.59605850000003,38.53368268877349,-0.004668639838736371,501,
8/23/2021 1:30:00 PM ET,139.63,139.6399,139.62,139.6399,1956,139.70128000000022,139.74170200000006,139.70315900000014,139.59228350000004,40.30388995569264,-0.004066961232938308,1956,
8/23/2021 1:29:00 PM ET,139.6699,139.6699,139.65,139.65,815,139.70628500000024,139.74290400000007,139.70196000000016,139.58863400000004,41.504008275907914,-0.00393345372564214,815,
8/23/2021 1:28:00 PM ET,139.6399,139.66,139.63,139.66,1100,139.71178500000025,139.74380400000007,139.70076000000014,139.58453400000005,42.672205399942484,-0.004084119685117411,1100,
8/23/2021 1:27:00 PM ET,139.6399,139.66,139.6384,139.6384,2601,139.71578500000024,139.74460400000007,139.69976000000014,139.58053400000006,39.24217994697082,-0.004679691990776804,2601,
8/23/2021 1:26:00 PM ET,139.7,139.71,139.65,139.6699,4015,139.72036500000024,139.74473600000007,139.69947600000015,139.57674200000005,42.70199074142641,-0.0027326774457143467,4015,
8/23/2021 1:25:00 PM ET,139.72,139.72,139.71,139.71,400,139.72437000000025,139.74473600000007,139.69872700000013,139.57285050000004,47.670141945335374,-0.002315484885257485,400,
8/23/2021 1:24:00 PM ET,139.69,139.72,139.69,139.72,303,139.72737000000023,139.74503600000008,139.69712700000014,139.56920050000005,48.98999325153699,-0.005259519605124503,303,
8/23/2021 1:23:00 PM ET,139.6799,139.72,139.6699,139.689,2690,139.73037000000028,139.74523600000006,139.69562700000014,139.56575050000004,44.57244509264252,-0.010263703981621835,2690,
8/23/2021 1:22:00 PM ET,139.65,139.71,139.65,139.68,9314,139.73542000000026,139.74645600000005,139.69443700000014,139.56290550000003,43.24747138504253,-0.013980811779156326,9314,
8/23/2021 1:21:00 PM ET,139.63,139.63,139.62,139.63,998,139.74292000000028,139.74745600000003,139.69333700000013,139.56020500000002,35.26445208590421,-0.017610884578920204,998,
