Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/26/2021 3:38:00 PM ET,148.38,148.39,148.36,148.37,25516,148.39517500000062,148.40041,148.36677999999992,148.27614550000004,41.02868480256244,-0.0025381410589016885,25516,
8/26/2021 3:37:00 PM ET,148.41,148.415,148.365,148.375,39080,148.39567500000064,148.40201,148.3652299999999,148.27369550000006,42.172428166615,-0.00035660041362245453,39080,
8/26/2021 3:36:00 PM ET,148.42,148.44,148.41,148.41,11039,148.39842500000063,148.40350999999998,148.3635799999999,148.27162050000004,51.505062945906964,0.0026237840791934336,11039,
8/26/2021 3:35:00 PM ET,148.43,148.44,148.41,148.42,16275,148.39842500000063,148.40430999999998,148.36147999999991,148.26937050000004,54.71761438427888,0.003573576915069595,16275,
8/26/2021 3:34:00 PM ET,148.43,148.44,148.425,148.435,26140,148.39917500000064,148.40490999999997,148.3598799999999,148.26722050000006,59.92362200414584,0.003759211421334961,26140,
8/26/2021 3:33:00 PM ET,148.4,148.43,148.4,148.43,40970,148.39826500000063,148.40520999999998,148.3583299999999,148.26474550000003,58.70759884906739,0.002214044168199659,40970,
8/26/2021 3:32:00 PM ET,148.4,148.4,148.39,148.395,5583,148.39851500000063,148.40540999999996,148.35692999999992,148.26234550000004,48.56278206080663,8.672704711348974E-05,5583,
8/26/2021 3:31:00 PM ET,148.405,148.405,148.39,148.4,15794,148.40026500000062,148.40630999999993,148.35587999999993,148.26007050000004,50.198786842508824,0.0002711338655887617,15794,
8/26/2021 3:30:00 PM ET,148.395,148.4,148.38,148.4,20087,148.4027650000006,148.40630999999993,148.35477999999995,148.25792050000004,50.198786842508824,5.5956133932907534E-05,20087,
8/26/2021 3:29:00 PM ET,148.395,148.4,148.39,148.4,31406,148.4067650000006,148.40570999999994,148.35356299999995,148.25567050000004,50.19878684250882,-0.00026866705109725576,31406,
8/26/2021 3:28:00 PM ET,148.3901,148.41,148.3901,148.4,7957,148.4086700000006,148.40410999999995,148.35256299999995,148.25377050000003,50.198786842508824,-0.000740551702570794,7957,
8/26/2021 3:27:00 PM ET,148.4,148.4,148.395,148.4,8227,148.4086700000006,148.40290999999996,148.35120899999995,148.2518205,50.198786842508824,-0.0014088955848830006,8227,
8/26/2021 3:26:00 PM ET,148.4,148.4,148.39,148.395,3886,148.40827000000058,148.40151199999997,148.34990899999994,148.2498705,49.012970856073885,-0.0023374763033258746,3886,
8/26/2021 3:25:00 PM ET,148.4,148.4,148.395,148.3985,1645,148.40852000000058,148.40111199999996,148.34845899999993,148.2479955,49.78347673819804,-0.0030996222978474856,1645,
8/26/2021 3:24:00 PM ET,148.4,148.4,148.39,148.395,4908,148.4103500000006,148.40074199999995,148.34727399999997,148.246053,49.03957897116457,-0.004406440595257749,4908,
8/26/2021 3:23:00 PM ET,148.39,148.4,148.39,148.4,1722,148.41210000000058,148.40064199999995,148.34592399999997,148.24392799999998,50.02257077796741,-0.005771505344898848,1722,
8/26/2021 3:22:00 PM ET,148.38,148.39,148.38,148.38,14844,148.4141000000006,148.40004199999996,148.34507399999995,148.24187799999999,46.00231570653286,-0.007996808575470159,14844,
8/26/2021 3:21:00 PM ET,148.37,148.37,148.37,148.37,4643,148.41660000000056,148.39964199999994,148.34442399999998,148.23972799999999,43.90737978295764,-0.008883999677156305,4643,
8/26/2021 3:20:00 PM ET,148.37,148.37,148.37,148.37,2065,148.41810000000058,148.39964199999994,148.34392399999996,148.237678,43.90737978295765,-0.008609353385016432,2065,
8/26/2021 3:19:00 PM ET,148.38,148.38,148.35,148.36,9522,148.4186000000006,148.39944199999994,148.34352399999997,148.235578,41.96600811844185,-0.007554506030496932,9522,
8/26/2021 3:18:00 PM ET,148.42,148.43,148.38,148.38,20859,148.41710000000057,148.39944199999994,148.34312399999996,148.233428,44.848699328842976,-0.0043562318629259255,20859,
8/26/2021 3:17:00 PM ET,148.42,148.43,148.42,148.43,6180,148.41310000000058,148.39944199999994,148.34217399999997,148.231078,53.357101701911915,-0.0010877260504859806,6180,
8/26/2021 3:16:00 PM ET,148.43,148.435,148.41,148.41,14694,148.4076000000006,148.39844199999993,148.34157399999995,148.228428,49.82125637535768,-0.0010509210794330086,14694,
8/26/2021 3:15:00 PM ET,148.42,148.44,148.4165,148.435,11970,148.4048500000006,148.39718999999994,148.34107399999996,148.22577800000002,54.62796846441367,0.00095009122061754,11970,
