Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/20/2021 10:41:00 AM ET,166.4199,166.495,166.41,166.46,26102,166.49900999999997,166.54499799999996,166.61309600000016,166.52478550000006,46.482044480087055,0.0016438476700509838,26102,
8/20/2021 10:40:00 AM ET,166.49,166.5,166.43,166.4305,38527,166.49750999999998,166.549398,166.61229500000016,166.5256850000001,44.14070040137397,0.00037321755830650727,38527,
8/20/2021 10:39:00 AM ET,166.5,166.55,166.4199,166.48,67317,166.50248499999998,166.552888,166.61149000000015,166.5266325000001,47.36967502525797,0.0018391991730461188,67317,
8/20/2021 10:38:00 AM ET,166.47,166.51,166.44,166.51,30103,166.50648499999997,166.556286,166.60963900000016,166.52730750000006,49.403504522676435,-0.0004935681743515885,30103,
8/20/2021 10:37:00 AM ET,166.46,166.5,166.4199,166.46,39866,166.50822999999997,166.561286,166.60733900000017,166.52780750000005,45.80219987308373,-0.006699820099811113,39866,
8/20/2021 10:36:00 AM ET,166.37,166.5,166.365,166.455,130305,166.51372999999998,166.56698599999999,166.6054890000002,166.52860750000008,45.44160769167338,-0.010423312507128552,130305,
8/20/2021 10:35:00 AM ET,166.445,166.45,166.36,166.36,26832,166.522975,166.572886,166.6034890000002,166.52958250000006,38.18568540751804,-0.014480436754957797,26832,
8/20/2021 10:34:00 AM ET,166.47,166.5,166.44,166.44,6569,166.536475,166.581486,166.6025890000002,166.53098200000008,42.61771802711951,-0.009604798911284507,6569,
8/20/2021 10:33:00 AM ET,166.47,166.48,166.44,166.47,11238,166.54522500000002,166.591486,166.6008980000002,166.5319815000001,44.41268288814833,-0.00875596375679218,11238,
8/20/2021 10:32:00 AM ET,166.3899,166.49,166.36,166.47,30520,166.55122500000002,166.599686,166.59869800000018,166.53250650000007,44.41268288814833,-0.009346720192557122,30520,
8/20/2021 10:31:00 AM ET,166.53,166.53,166.38,166.38,48202,166.55572500000002,166.608486,166.59669800000017,166.53310650000003,37.61610787945497,-0.009162165268248021,48202,
8/20/2021 10:30:00 AM ET,166.54,166.59,166.53,166.54,23218,166.56922500000002,166.62048600000003,166.59483700000015,166.53415650000002,47.12852917946655,0.0013735764770852754,23218,
8/20/2021 10:29:00 AM ET,166.52,166.58,166.49,166.555,12923,166.57122500000003,166.63048600000002,166.59113600000015,166.5343315,48.189382084445114,0.002055132739962863,12923,
8/20/2021 10:28:00 AM ET,166.59,166.59,166.49,166.52,37747,166.57797500000004,166.639186,166.58748600000013,166.5345315,45.532959499571604,0.0017264122828206802,37747,
8/20/2021 10:27:00 AM ET,166.56,166.5747,166.53,166.5747,5991,166.58147500000004,166.64778600000002,166.5845760000001,166.53490650000003,49.193276875774664,0.004911716525125082,5991,
8/20/2021 10:26:00 AM ET,166.57,166.63,166.5449,166.55,16336,166.58524000000006,166.65449200000003,166.58093900000011,166.53483300000005,47.42100608505024,0.0043102671368325865,16336,
8/20/2021 10:25:00 AM ET,166.65,166.66,166.56,166.575,17007,166.58374000000003,166.66129000000004,166.57763900000012,166.534883,49.02837194132524,0.005819751919623507,17007,
8/20/2021 10:24:00 AM ET,166.57,166.66,166.57,166.66,9627,166.58174000000002,166.66839000000004,166.57408900000013,166.53483300000005,54.90381665952605,0.00552619846487544,9627,
8/20/2021 10:23:00 AM ET,166.525,166.58,166.52,166.56,34200,166.57724000000005,166.67378800000003,166.56948900000015,166.534333,48.1107287554684,-0.003707396972852821,34200,
8/20/2021 10:22:00 AM ET,166.44,166.53,166.425,166.53,27225,166.57924000000006,166.68058800000003,166.5666890000001,166.53428300000004,45.837939343040546,-0.007575699779759158,27225,
8/20/2021 10:21:00 AM ET,166.52,166.52,166.43,166.43,49142,166.57974000000004,166.68738800000003,166.56448900000015,166.53438300000005,37.34333934457056,-0.009701145461702119,49142,
8/20/2021 10:20:00 AM ET,166.55,166.58,166.5149,166.53,9708,166.58524000000006,166.69598800000003,166.56398900000013,166.53508300000004,43.70883629847049,-0.001768452545448839,9708,
8/20/2021 10:19:00 AM ET,166.54,166.58,166.53,166.56,17902,166.58524000000006,166.70278800000003,166.56278900000015,166.53523300000003,45.88781567611557,0.0011491684704014182,17902,
8/20/2021 10:18:00 AM ET,166.56,166.57,166.53,166.5449,10593,166.58874000000006,166.70378800000003,166.56158900000014,166.53558300000003,44.59692715778374,0.002942293005565852,10593,
8/20/2021 10:17:00 AM ET,166.6375,166.6375,166.55,166.57,10358,166.59224500000005,166.70539,166.56054000000012,166.53600850000004,46.301847464347276,0.007387542898065529,10358,
8/20/2021 10:16:00 AM ET,166.62,166.65,166.59,166.6399,8576,166.59124500000004,166.70669,166.5588900000001,166.5363835,51.38137917666105,0.011609962048756934,8576,
8/20/2021 10:15:00 AM ET,166.62,166.63,166.5875,166.63,11994,166.58675000000005,166.70589200000003,166.55669000000012,166.536584,50.6696531281786,0.010589126342888812,11994,
8/20/2021 10:14:00 AM ET,166.57,166.62,166.55,166.615,21399,166.57925000000006,166.70539200000002,166.55439000000013,166.536859,49.632282670282805,0.009455603782408159,21399,
8/20/2021 10:13:00 AM ET,166.56,166.59,166.53,166.59,18579,166.57650000000004,166.70499200000003,166.5526400000001,166.5371335,47.9379243810663,0.008794876813823856,18579,
8/20/2021 10:12:00 AM ET,166.65,166.65,166.56,166.56,5208,166.57600000000002,166.70499200000003,166.55124000000012,166.53773350000003,45.91041343652787,0.009996300354352873,5208,
8/20/2021 10:11:00 AM ET,166.5601,166.65,166.5601,166.65,5799,166.57999500000003,166.70508400000003,166.5498390000001,166.53830850000006,51.497197636842984,0.014609289972159253,5799,
8/20/2021 10:10:00 AM ET,166.68,166.68,166.58,166.58,12059,166.58149500000002,166.70348400000003,166.54793900000007,166.53855850000002,46.82372798229347,0.012097632882887885,12059,
8/20/2021 10:09:00 AM ET,166.59,166.71,166.58,166.69,56244,166.58274500000002,166.70368400000004,166.54693900000007,166.53918350000004,54.48415084604119,0.01477302546740647,56244,
8/20/2021 10:08:00 AM ET,166.6399,166.65,166.55,166.59,28356,166.58074000000002,166.70128400000002,166.54523900000007,166.53923350000002,47.19095840968149,0.007217078589484789,28356,
8/20/2021 10:07:00 AM ET,166.52,166.65,166.5,166.65,8651,166.58924,166.700884,166.54483900000005,166.53980850000005,51.81681664458198,0.005404984855188935,8651,
8/20/2021 10:06:00 AM ET,166.53,166.55,166.51,166.52,10205,166.59399,166.699484,166.54413900000006,166.54025850000002,39.97993172905497,-0.003356160510937331,10205,
8/20/2021 10:05:00 AM ET,166.5716,166.6,166.4798,166.535,23939,166.60548999999997,166.70008400000003,166.54448900000006,166.54150850000002,41.06069724422962,-0.003106342514124935,23939,
8/20/2021 10:04:00 AM ET,166.6,166.62,166.57,166.57,20591,166.61824,166.70055,166.54453900000007,166.54265800000002,43.615281382599306,-0.003276676513491228,20591,
8/20/2021 10:03:00 AM ET,166.57,166.61,166.51,166.6,19763,166.63673999999997,166.70015,166.5438890000001,166.543708,45.887536892373916,-0.0061507572359222745,19763,
8/20/2021 10:02:00 AM ET,166.55,166.55,166.46,166.54,19816,166.65073999999998,166.69865,166.5435890000001,166.54458300000002,40.09118817973312,-0.012600989575274647,19816,
8/20/2021 10:01:00 AM ET,166.51,166.58,166.44,166.54,38513,166.66924,166.69865,166.54378900000012,166.545733,40.09118817973312,-0.015076065315865472,38513,
8/20/2021 10:00:00 AM ET,166.65,166.65,166.5,166.53,34951,166.69124,166.69862799999996,166.54353800000007,166.546683,39.15456569224939,-0.017156865746789603,34951,
8/20/2021 9:59:00 AM ET,166.615,166.69,166.605,166.63,22481,166.71674,166.69872799999993,166.54353800000007,166.54763300000002,45.80414144815796,-0.017471227498801832,22481,
8/20/2021 9:58:00 AM ET,166.54,166.63,166.54,166.615,16032,166.73473999999996,166.69731999999993,166.5426870000001,166.54803300000003,44.49109291358429,-0.026203413160149482,16032,
8/20/2021 9:57:00 AM ET,166.54,166.555,166.45,166.55,40875,166.75148999999993,166.6956199999999,166.54193700000008,166.54865800000005,38.495089310797624,-0.03598996681239784,40875,
8/20/2021 9:56:00 AM ET,166.49,166.61,166.49,166.55,22941,166.76948999999993,166.69441999999992,166.54123800000008,166.54945800000002,38.495089310797624,-0.041644580956192126,22941,
8/20/2021 9:55:00 AM ET,166.565,166.63,166.48,166.48,23221,166.7864849999999,166.69261999999992,166.54063800000011,166.55025799999999,31.63818463186388,-0.04698299648972263,23221,
8/20/2021 9:54:00 AM ET,166.58,166.6,166.55,166.56,64559,166.80898499999992,166.69161999999994,166.5411380000001,166.55150799999998,35.88361555279041,-0.04439460796303822,64559,
8/20/2021 9:53:00 AM ET,166.635,166.635,166.5149,166.58,93040,166.82747999999992,166.68919199999993,166.54083800000006,166.55235800000003,37.03734888634636,-0.04481942180424031,93040,
8/20/2021 9:52:00 AM ET,166.68,166.69,166.63,166.6399,13865,166.84347999999994,166.68579199999994,166.54023800000007,166.553233,40.6743369036101,-0.044068477203705256,13865,
8/20/2021 9:51:00 AM ET,166.6,166.7,166.59,166.68,36266,166.8549849999999,166.68119399999992,166.53893900000006,166.553858,43.31862978247267,-0.04572999489886969,36266,
8/20/2021 9:50:00 AM ET,166.63,166.6699,166.605,166.605,25472,166.86398499999993,166.67519199999992,166.53743900000006,166.554158,36.10435762547999,-0.049245772239282115,25472,
8/20/2021 9:49:00 AM ET,166.76,166.7649,166.6399,166.6499,30421,166.87723499999993,166.67009199999993,166.53618700000007,166.55503299999998,38.853401163783694,-0.04387290789031707,30421,
8/20/2021 9:48:00 AM ET,166.74,166.8,166.74,166.76,8088,166.87523999999993,166.66299199999995,166.53428800000006,166.55563349999997,47.00226536430368,-0.03715506212702625,8088,
8/20/2021 9:47:00 AM ET,166.75,166.8,166.69,166.745,28684,166.86848999999992,166.65339199999994,166.53108800000007,166.55577449999998,45.5577459172485,-0.03565129914517802,28684,
